호선명,지하철역,역사명,노선명,시,구,동,법정동코드,산존재여부,X좌표,Y좌표,사용월,"06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원"
5호선,상일동,상일동,5호선,서울,강동구,상일동,1174010300,N,127.1658292,37.55666438,202101,26142,4295,73887,10212,56293,17920,26762,8565
5호선,서대문,서대문,5호선,서울,종로구,평동,1111017700,N,126.9666374,37.56585627,202212,5970,14582,17899,66903,24813,169665,18395,51135
5호선,서대문,서대문,5호선,서울,종로구,평동,1111017700,N,126.9666374,37.56585627,202211,6056,15104,18244,70000,24177,164671,17706,57462
5호선,서대문,서대문,5호선,서울,종로구,평동,1111017700,N,126.9666374,37.56585627,202210,5897,14154,17350,64059,23033,153580,17492,48757
5호선,서대문,서대문,5호선,서울,종로구,평동,1111017700,N,126.9666374,37.56585627,202209,5678,13939,17428,65948,23077,158085,16579,48493
5호선,서대문,서대문,5호선,서울,종로구,평동,1111017700,N,126.9666374,37.56585627,202208,5873,14326,17400,66847,22601,156367,16291,44026
5호선,서대문,서대문,5호선,서울,종로구,평동,1111017700,N,126.9666374,37.56585627,202207,6314,14756,17818,68085,23560,159368,17186,44041
5호선,서대문,서대문,5호선,서울,종로구,평동,1111017700,N,126.9666374,37.56585627,202206,5921,14281,17579,67319,22965,157989,16373,44530
5호선,서대문,서대문,5호선,서울,종로구,평동,1111017700,N,126.9666374,37.56585627,202205,6220,14156,17877,69381,24177,166039,16853,47687
5호선,서대문,서대문,5호선,서울,종로구,평동,1111017700,N,126.9666374,37.56585627,202204,5588,12362,16765,64747,23152,154524,16223,41697
5호선,서대문,서대문,5호선,서울,종로구,평동,1111017700,N,126.9666374,37.56585627,202203,5086,11451,15025,57911,20713,135957,14231,36490
5호선,서대문,서대문,5호선,서울,종로구,평동,1111017700,N,126.9666374,37.56585627,202202,4107,10260,12268,44382,17656,115973,12930,33107
5호선,서대문,서대문,5호선,서울,종로구,평동,1111017700,N,126.9666374,37.56585627,202201,4973,11504,14719,53513,20520,147042,14975,41398
5호선,서대문,서대문,5호선,서울,종로구,평동,1111017700,N,126.9666374,37.56585627,202112,5177,12711,16022,57790,22321,154996,16029,45195
5호선,서대문,서대문,5호선,서울,종로구,평동,1111017700,N,126.9666374,37.56585627,202111,5459,12993,16462,61212,22455,164515,16219,48866
5호선,서대문,서대문,5호선,서울,종로구,평동,1111017700,N,126.9666374,37.56585627,202110,5257,12267,14621,55132,19150,132634,14980,39368
5호선,서대문,서대문,5호선,서울,종로구,평동,1111017700,N,126.9666374,37.56585627,202109,5027,11891,13719,53923,17934,125850,13831,35196
5호선,서대문,서대문,5호선,서울,종로구,평동,1111017700,N,126.9666374,37.56585627,202108,5227,12667,13931,55837,18426,131800,14118,35104
5호선,서대문,서대문,5호선,서울,종로구,평동,1111017700,N,126.9666374,37.56585627,202107,5698,13539,15482,61712,20256,143811,14715,37264
5호선,서대문,서대문,5호선,서울,종로구,평동,1111017700,N,126.9666374,37.56585627,202106,6039,14023,17023,68399,22152,159403,15334,41443
5호선,서대문,서대문,5호선,서울,종로구,평동,1111017700,N,126.9666374,37.56585627,202105,5471,13094,15054,58734,19973,137220,14313,38503
5호선,서대문,서대문,5호선,서울,종로구,평동,1111017700,N,126.9666374,37.56585627,202104,5841,14411,16890,68232,21945,157539,15116,41107
5호선,서대문,서대문,5호선,서울,종로구,평동,1111017700,N,126.9666374,37.56585627,202103,5746,14562,17113,68159,22269,159860,14915,41025
5호선,서대문,서대문,5호선,서울,종로구,평동,1111017700,N,126.9666374,37.56585627,202102,4273,11294,12636,51147,17519,126470,12116,32894
5호선,서대문,서대문,5호선,서울,종로구,평동,1111017700,N,126.9666374,37.56585627,202101,4608,11845,12929,53285,18259,131667,12891,34159
5호선,송정,송정,5호선,서울,강서구,공항동,1150010800,N,126.8110554,37.56147755,202212,7602,3784,19753,6234,23239,11515,14877,7585
5호선,송정,송정,5호선,서울,강서구,공항동,1150010800,N,126.8110554,37.56147755,202211,7937,4289,21236,7249,23287,11521,14581,8250
5호선,송정,송정,5호선,서울,강서구,공항동,1150010800,N,126.8110554,37.56147755,202210,7745,4319,20209,7023,22027,11613,14951,7981
5호선,송정,송정,5호선,서울,강서구,공항동,1150010800,N,126.8110554,37.56147755,202209,7717,4239,20366,7177,21815,11115,13960,7654
5호선,송정,송정,5호선,서울,강서구,공항동,1150010800,N,126.8110554,37.56147755,202208,7969,4092,20505,7022,22193,11143,13398,7396
5호선,송정,송정,5호선,서울,강서구,공항동,1150010800,N,126.8110554,37.56147755,202207,8112,4363,21072,7058,22422,12050,14305,7412
5호선,송정,송정,5호선,서울,강서구,공항동,1150010800,N,126.8110554,37.56147755,202206,8194,4433,20454,7298,22079,11816,14238,7567
5호선,송정,송정,5호선,서울,강서구,공항동,1150010800,N,126.8110554,37.56147755,202205,8347,4642,21109,7825,23073,12498,14775,7908
5호선,송정,송정,5호선,서울,강서구,공항동,1150010800,N,126.8110554,37.56147755,202204,7573,4373,20134,7268,21178,11927,13791,7359
5호선,송정,송정,5호선,서울,강서구,공항동,1150010800,N,126.8110554,37.56147755,202203,6923,3874,18589,6581,19270,11151,12085,6454
5호선,송정,송정,5호선,서울,강서구,공항동,1150010800,N,126.8110554,37.56147755,202202,5916,3477,15311,5233,16382,9870,10533,6179
5호선,송정,송정,5호선,서울,강서구,공항동,1150010800,N,126.8110554,37.56147755,202201,6788,3727,17552,5786,19395,10835,12732,6797
5호선,송정,송정,5호선,서울,강서구,공항동,1150010800,N,126.8110554,37.56147755,202112,7711,4188,19768,6472,21139,12471,13533,7223
5호선,송정,송정,5호선,서울,강서구,공항동,1150010800,N,126.8110554,37.56147755,202111,7864,4350,20074,7039,22105,13188,13604,8424
5호선,송정,송정,5호선,서울,강서구,공항동,1150010800,N,126.8110554,37.56147755,202110,7314,4174,18312,6448,19709,12269,13069,8167
5호선,송정,송정,5호선,서울,강서구,공항동,1150010800,N,126.8110554,37.56147755,202109,6823,3896,17179,6186,18554,11624,12082,7309
5호선,송정,송정,5호선,서울,강서구,공항동,1150010800,N,126.8110554,37.56147755,202108,7550,4122,17837,6524,18824,11566,11721,6701
5호선,송정,송정,5호선,서울,강서구,공항동,1150010800,N,126.8110554,37.56147755,202107,7918,4571,19506,7115,19857,11792,12174,6785
5호선,송정,송정,5호선,서울,강서구,공항동,1150010800,N,126.8110554,37.56147755,202106,8170,4622,21480,7417,21711,12417,13502,7406
5호선,송정,송정,5호선,서울,강서구,공항동,1150010800,N,126.8110554,37.56147755,202105,7625,4344,19215,6970,19946,12463,13061,7837
5호선,송정,송정,5호선,서울,강서구,공항동,1150010800,N,126.8110554,37.56147755,202104,7832,4230,21001,7678,22050,13449,13344,8026
5호선,송정,송정,5호선,서울,강서구,공항동,1150010800,N,126.8110554,37.56147755,202103,7865,4224,20931,7412,22295,13202,13481,7977
5호선,송정,송정,5호선,서울,강서구,공항동,1150010800,N,126.8110554,37.56147755,202102,5881,3092,15365,5602,16722,10130,10638,6038
5호선,송정,송정,5호선,서울,강서구,공항동,1150010800,N,126.8110554,37.56147755,202101,6490,3268,16403,5960,17238,10111,10597,6011
5호선,신금호,신금호,5호선,서울,성동구,금호동2가,1120011000,N,127.0200641,37.55453249,202212,6708,2868,20538,8604,28991,13697,15389,7341
5호선,신금호,신금호,5호선,서울,성동구,금호동2가,1120011000,N,127.0200641,37.55453249,202211,7274,2915,22068,8973,29860,14225,15717,7792
5호선,신금호,신금호,5호선,서울,성동구,금호동2가,1120011000,N,127.0200641,37.55453249,202210,7209,3105,21043,8632,28007,13813,15106,7834
5호선,신금호,신금호,5호선,서울,성동구,금호동2가,1120011000,N,127.0200641,37.55453249,202209,7064,2608,21015,8789,27384,13802,14477,7548
5호선,신금호,신금호,5호선,서울,성동구,금호동2가,1120011000,N,127.0200641,37.55453249,202208,7110,2637,20704,7091,27292,11989,14195,7315
5호선,신금호,신금호,5호선,서울,성동구,금호동2가,1120011000,N,127.0200641,37.55453249,202207,7233,2980,21152,7638,28125,12896,14807,7752
5호선,신금호,신금호,5호선,서울,성동구,금호동2가,1120011000,N,127.0200641,37.55453249,202206,7367,2908,21314,9008,28180,13695,14797,7358
5호선,신금호,신금호,5호선,서울,성동구,금호동2가,1120011000,N,127.0200641,37.55453249,202205,7449,2776,22455,9377,29694,13899,15809,7641
5호선,신금호,신금호,5호선,서울,성동구,금호동2가,1120011000,N,127.0200641,37.55453249,202204,6938,2487,20629,9698,27135,13253,14180,7130
5호선,신금호,신금호,5호선,서울,성동구,금호동2가,1120011000,N,127.0200641,37.55453249,202203,6214,2395,18312,8982,24241,12209,12516,6561
5호선,신금호,신금호,5호선,서울,성동구,금호동2가,1120011000,N,127.0200641,37.55453249,202202,4939,2018,14632,4528,21147,9945,11513,6175
5호선,신금호,신금호,5호선,서울,성동구,금호동2가,1120011000,N,127.0200641,37.55453249,202201,5633,2123,17455,4369,25890,10678,13732,6704
5호선,신금호,신금호,5호선,서울,성동구,금호동2가,1120011000,N,127.0200641,37.55453249,202112,6361,2743,19505,6964,27890,15482,14210,7108
5호선,신금호,신금호,5호선,서울,성동구,금호동2가,1120011000,N,127.0200641,37.55453249,202111,6802,2635,20403,7019,28577,15472,14882,7124
5호선,신금호,신금호,5호선,서울,성동구,금호동2가,1120011000,N,127.0200641,37.55453249,202110,6199,2667,18152,7037,24112,14819,13612,6702
5호선,신금호,신금호,5호선,서울,성동구,금호동2가,1120011000,N,127.0200641,37.55453249,202109,5688,2546,17152,6726,22268,13961,11801,6291
5호선,신금호,신금호,5호선,서울,성동구,금호동2가,1120011000,N,127.0200641,37.55453249,202108,6079,2469,16916,5660,22487,11929,12021,6363
5호선,신금호,신금호,5호선,서울,성동구,금호동2가,1120011000,N,127.0200641,37.55453249,202107,6435,2578,18511,6504,24025,13683,12449,6783
5호선,신금호,신금호,5호선,서울,성동구,금호동2가,1120011000,N,127.0200641,37.55453249,202106,6936,2925,20787,8584,27549,15487,13837,6862
5호선,신금호,신금호,5호선,서울,성동구,금호동2가,1120011000,N,127.0200641,37.55453249,202105,6371,2897,18572,7069,25046,12451,13064,6583
5호선,신금호,신금호,5호선,서울,성동구,금호동2가,1120011000,N,127.0200641,37.55453249,202104,6705,2929,20802,8281,27880,14839,14172,6831
5호선,신금호,신금호,5호선,서울,성동구,금호동2가,1120011000,N,127.0200641,37.55453249,202103,6535,2994,21122,7874,28062,13975,13780,6548
5호선,신금호,신금호,5호선,서울,성동구,금호동2가,1120011000,N,127.0200641,37.55453249,202102,4972,2370,15360,4275,21503,9168,11345,5416
5호선,신금호,신금호,5호선,서울,성동구,금호동2가,1120011000,N,127.0200641,37.55453249,202101,5368,2103,16135,4949,23223,9592,11581,5486
5호선,신길,신길,5호선,서울,영등포구,영등포동1가,1156010200,N,126.9143369,37.5176677,202212,4052,1619,14825,4628,23443,13777,10199,6313
5호선,신길,신길,5호선,서울,영등포구,영등포동1가,1156010200,N,126.9143369,37.5176677,202211,4226,1890,14832,4865,23836,13873,10751,6545
5호선,신길,신길,5호선,서울,영등포구,영등포동1가,1156010200,N,126.9143369,37.5176677,202210,4111,2068,13667,4602,21937,13018,10078,5903
5호선,신길,신길,5호선,서울,영등포구,영등포동1가,1156010200,N,126.9143369,37.5176677,202209,3801,2113,13641,4611,21481,13451,8807,5803
5호선,신길,신길,5호선,서울,영등포구,영등포동1가,1156010200,N,126.9143369,37.5176677,202208,3992,2162,14108,4709,22391,13485,8881,6292
5호선,신길,신길,5호선,서울,영등포구,영등포동1가,1156010200,N,126.9143369,37.5176677,202207,3912,2222,14376,4994,22713,14991,8407,6095
5호선,신길,신길,5호선,서울,영등포구,영등포동1가,1156010200,N,126.9143369,37.5176677,202206,3841,2170,13679,4834,21545,14281,8151,6189
5호선,신길,신길,5호선,서울,영등포구,영등포동1가,1156010200,N,126.9143369,37.5176677,202205,3868,2331,13910,4785,21972,14794,8218,6170
5호선,신길,신길,5호선,서울,영등포구,영등포동1가,1156010200,N,126.9143369,37.5176677,202204,3492,2247,13164,4607,20781,13687,7697,5620
5호선,신길,신길,5호선,서울,영등포구,영등포동1가,1156010200,N,126.9143369,37.5176677,202203,3344,1953,12056,4270,18724,12606,6984,5230
5호선,신길,신길,5호선,서울,영등포구,영등포동1가,1156010200,N,126.9143369,37.5176677,202202,2697,1669,10105,3537,16256,10985,6094,4935
5호선,신길,신길,5호선,서울,영등포구,영등포동1가,1156010200,N,126.9143369,37.5176677,202201,3212,1886,12079,3929,20004,13184,7263,5502
5호선,신길,신길,5호선,서울,영등포구,영등포동1가,1156010200,N,126.9143369,37.5176677,202112,3398,1993,12868,4529,21641,15322,7812,6014
5호선,신길,신길,5호선,서울,영등포구,영등포동1가,1156010200,N,126.9143369,37.5176677,202111,3577,2033,12984,4697,21549,15152,7883,5969
5호선,신길,신길,5호선,서울,영등포구,영등포동1가,1156010200,N,126.9143369,37.5176677,202110,3424,1921,11079,4383,17481,12696,6966,5605
5호선,신길,신길,5호선,서울,영등포구,영등포동1가,1156010200,N,126.9143369,37.5176677,202109,3207,1640,10461,4241,16005,11702,6090,5308
5호선,신길,신길,5호선,서울,영등포구,영등포동1가,1156010200,N,126.9143369,37.5176677,202108,3479,1835,10985,4221,16510,12270,6527,5042
5호선,신길,신길,5호선,서울,영등포구,영등포동1가,1156010200,N,126.9143369,37.5176677,202107,3681,1847,11819,4526,17708,13490,6752,5612
5호선,신길,신길,5호선,서울,영등포구,영등포동1가,1156010200,N,126.9143369,37.5176677,202106,3648,1943,12850,4961,20186,15436,6960,5898
5호선,신길,신길,5호선,서울,영등포구,영등포동1가,1156010200,N,126.9143369,37.5176677,202105,3420,1801,11424,4442,17712,13350,6712,5869
5호선,신길,신길,5호선,서울,영등포구,영등포동1가,1156010200,N,126.9143369,37.5176677,202104,3473,2022,12759,4973,19766,15658,6974,6434
5호선,신길,신길,5호선,서울,영등포구,영등포동1가,1156010200,N,126.9143369,37.5176677,202103,3400,1950,13535,4932,19902,16051,7283,6321
5호선,신길,신길,5호선,서울,영등포구,영등포동1가,1156010200,N,126.9143369,37.5176677,202102,2617,1578,10484,3666,15737,11805,5979,5910
5호선,신길,신길,5호선,서울,영등포구,영등포동1가,1156010200,N,126.9143369,37.5176677,202101,2807,1572,10696,3844,15892,12560,6385,6351
5호선,신정,신정,5호선,서울,양천구,신정동,1147010100,N,126.8572904,37.52521079,202212,22918,4189,63847,8110,78873,14033,38446,9073
5호선,신정,신정,5호선,서울,양천구,신정동,1147010100,N,126.8572904,37.52521079,202211,23792,3935,68814,8446,81309,14605,38358,9584
5호선,신정,신정,5호선,서울,양천구,신정동,1147010100,N,126.8572904,37.52521079,202210,23385,4147,63572,8347,76461,13783,37709,9231
5호선,신정,신정,5호선,서울,양천구,신정동,1147010100,N,126.8572904,37.52521079,202209,22594,3884,63376,8626,76293,13666,35819,8966
5호선,신정,신정,5호선,서울,양천구,신정동,1147010100,N,126.8572904,37.52521079,202208,23027,4023,62167,7886,75610,13613,34672,9174
5호선,신정,신정,5호선,서울,양천구,신정동,1147010100,N,126.8572904,37.52521079,202207,23894,3943,64295,8038,78057,15157,35671,9284
5호선,신정,신정,5호선,서울,양천구,신정동,1147010100,N,126.8572904,37.52521079,202206,23514,3862,64809,8697,77533,14613,35923,8885
5호선,신정,신정,5호선,서울,양천구,신정동,1147010100,N,126.8572904,37.52521079,202205,24091,3777,66727,8488,81275,14525,37701,9032
5호선,신정,신정,5호선,서울,양천구,신정동,1147010100,N,126.8572904,37.52521079,202204,22057,3517,63499,7907,75263,14150,34976,8431
5호선,신정,신정,5호선,서울,양천구,신정동,1147010100,N,126.8572904,37.52521079,202203,19933,3248,58955,6956,68768,13445,31952,7894
5호선,신정,신정,5호선,서울,양천구,신정동,1147010100,N,126.8572904,37.52521079,202202,16699,2805,48611,4884,61061,11603,28262,7527
5호선,신정,신정,5호선,서울,양천구,신정동,1147010100,N,126.8572904,37.52521079,202201,18990,3247,55413,5522,74129,12477,33308,8213
5호선,신정,신정,5호선,서울,양천구,신정동,1147010100,N,126.8572904,37.52521079,202112,21322,3423,62266,6615,79440,13946,36153,8889
